diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
K860,DIG020,DIG020,,,,,,direct,
K861,DIG020,DIG020,,,,,,direct,
K862,DIG020,DIG020,,,,,,direct,
K863,DIG020,DIG020,,,,,,direct,
K868,DIG020,DIG020,,,,,,direct,
K869,DIG020,DIG020,,,,,,direct,
K870,DIG017,DIG017,,,,,,automatic,Parents
K871,DIG017,DIG017,,,,,,automatic,Parents
K900,DIG025,DIG025,,,,,,direct,
K908,DIG025,DIG025,,,,,,automatic,Children
K909,DIG025,DIG025,,,,,,direct,
K910,DIG024,DIG024,SYM004,,,,,direct,
K911,DIG024,DIG024,,,,,,direct,
K912,DIG024,DIG024,,,,,,direct,
K913,DIG024,DIG012,DIG024,,,,,direct,
K914,DIG024,DIG024,,,,,,automatic,Siblings
K918,DIG024,DIG024,,,,,,automatic,Children
K919,DIG024,DIG024,,,,,,automatic,Siblings
K920,DIG021,DIG021,,,,,,direct,
K921,DIG021,DIG021,,,,,,direct,
K922,DIG021,DIG021,,,,,,direct,
K928,DIG025,DIG025,,,,,,automatic,Children
K929,DIG025,DIG025,,,,,,direct,
L009,SKN001,SKN001,,,,,,automatic,Parents
L010,SKN001,SKN001,,,,,,automatic,Children
L020,SKN001,SKN001,,,,,,automatic,Children
L021,SKN001,SKN001,,,,,,automatic,Children
L022,SKN001,SKN001,,,,,,automatic,Children
L023,SKN001,SKN001,,,,,,automatic,Children
L024,SKN001,SKN001,,,,,,automatic,Children
L028,SKN001,SKN001,,,,,,automatic,Children
L029,SKN001,SKN001,,,,,,automatic,Children
L030,SKN001,SKN001,,,,,,automatic,Children
L031,SKN001,SKN001,,,,,,automatic,Children
L032,SKN001,SKN001,,,,,,automatic,Children
L033,SKN001,SKN001,,,,,,automatic,Children
L038,SKN001,SKN001,,,,,,automatic,Children
L039,SKN001,SKN001,,,,,,automatic,Children
L040,SKN001,SKN001,,,,,,direct,
L042,SKN001,SKN001,,,,,,direct,
L043,SKN001,SKN001,,,,,,direct,
L049,SKN001,SKN001,,,,,,direct,
L050,SKN001,SKN001,,,,,,automatic,Children
L059,SKN001,SKN001,,,,,,automatic,Children
L088,SKN001,SKN001,,,,,,automatic,Children
L089,SKN001,SKN001,,,,,,direct,
L100,SKN002,SKN002,,,,,,direct,
L102,SKN002,SKN002,,,,,,direct,
L109,SKN002,SKN002,,,,,,direct,
L120,SKN002,SKN002,,,,,,direct,
L121,SKN002,SKN002,,,,,,direct,
L129,SKN002,SKN002,,,,,,direct,
L138,SKN002,SKN002,,,,,,direct,
L139,SKN002,SKN002,,,,,,direct,
L200,SKN002,INJ031,SKN002,,,,,direct,
L209,SKN002,INJ031,SKN002,,,,,direct,
L231,SKN005,INJ031,SKN005,,,,,direct,
L233,SKN005,INJ031,SKN005,,,,,direct,
L234,SKN005,INJ031,SKN005,,,,,direct,
L235,SKN005,INJ031,SKN005,,,,,direct,
L238,SKN005,INJ031,SKN005,,,,,automatic,Children
L239,SKN005,INJ031,SKN005,,,,,direct,
L259,SKN005,SKN005,,,,,,direct,
L269,SKN002,SKN002,,,,,,automatic,Parents
L270,SKN002,INJ031,SKN002,,,,,direct,
L280,SKN002,SKN002,,,,,,direct,
L281,SKN002,SKN002,,,,,,direct,
L282,SKN002,SKN002,,,,,,direct,
L290,SKN002,SKN002,,,,,,direct,
L298,SKN002,SKN002,,,,,,direct,
L299,SKN002,SKN002,,,,,,direct,
L300,SKN007,INJ031,SKN007,,,,,direct,
L303,SKN001,SKN001,,,,,,direct,
L304,SKN002,SKN002,,,,,,direct,
L308,SKN007,INJ031,SKN007,,,,,direct,
L309,SKN007,INJ031,SKN007,,,,,direct,
L400,SKN002,SKN002,,,,,,direct,
L401,SKN002,SKN002,,,,,,direct,
L403,SKN002,SKN002,,,,,,direct,
L405,SKN002,SKN002,,,,,,automatic,Children
L408,SKN002,SKN002,,,,,,direct,
L409,SKN002,SKN002,,,,,,direct,
L439,SKN002,SKN002,,,,,,direct,
L440,SKN002,SKN002,,,,,,direct,
L500,SKN002,INJ031,SKN002,,,,,direct,
L501,SKN002,INJ031,SKN002,,,,,direct,
L506,SKN002,INJ031,SKN002,,,,,direct,
L508,SKN002,INJ031,SKN002,,,,,direct,
L509,SKN002,INJ031,SKN002,,,,,direct,
L510,SKN002,SKN002,,,,,,direct,
L511,SKN002,INJ031,SKN002,,,,,direct,
L512,SKN002,INJ031,SKN002,,,,,direct,
L518,SKN002,INJ031,SKN002,,,,,direct,
L519,SKN002,INJ031,SKN002,,,,,direct,
L529,SKN002,SKN002,,,,,,automatic,Parents
L538,SKN002,SKN002,,,,,,direct,
L539,SKN002,SKN002,,,,,,direct,
L559,SKN002,SKN002,,,,,,direct,
L561,SKN007,INJ031,SKN007,,,,,direct,
L570,SKN007,SKN007,,,,,,direct,
L574,SKN007,SKN007,,,,,,direct,
L598,SKN005,SKN005,,,,,,direct,
L599,SKN005,SKN005,,,,,,direct,
L600,SKN007,SKN007,,,,,,direct,
L609,SKN007,SKN007,,,,,,direct,
L680,SKN007,SKN007,,,,,,direct,
L711,SKN002,SKN002,,,,,,direct,
L719,SKN002,SKN002,,,,,,direct,
L720,SKN007,SKN007,,,,,,direct,
L721,SKN007,SKN007,,,,,,automatic,Children
L728,SKN007,SKN007,,,,,,direct,
L729,SKN007,SKN007,,,,,,direct,
L732,SKN002,SKN002,,,,,,direct,
L738,SKN002,SKN002,,,,,,direct,
L749,SKN007,SKN007,,,,,,direct,
L814,SKN007,SKN007,,,,,,direct,
L818,SKN007,SKN007,,,,,,direct,
L829,SKN007,SKN007,,,,,,automatic,Siblings
L849,SKN007,SKN007,,,,,,automatic,Parents
L889,SKN002,SKN002,,,,,,automatic,Parents
L890,SKN003,SKN003,,,,,,automatic,Children
L891,SKN003,SKN003,,,,,,automatic,Children
L892,SKN003,SKN003,,,,,,automatic,Children
L893,SKN003,SKN003,,,,,,automatic,Children
L899,SKN003,SKN003,,,,,,automatic,Children
L900,SKN007,SKN007,,,,,,direct,
L905,SKN007,SKN007,,,,,,direct,
L908,SKN007,SKN007,,,,,,direct,
L909,SKN007,SKN007,,,,,,direct,
L910,SKN007,SKN007,,,,,,direct,
L923,SKN007,SKN007,,,,,,direct,
L928,SKN007,SKN007,,,,,,direct,
L930,SKN002,MUS024,SKN002,,,,,direct,
L931,SKN002,MUS024,SKN002,,,,,direct,
L940,SKN007,SKN007,,,,,,direct,
L942,SKN007,SKN007,,,,,,direct,
L958,SKN002,CIR037,SKN002,,,,,direct,
L959,SKN002,CIR037,SKN002,,,,,direct,
L979,SKN004,SKN004,,,,,,automatic,Children
L980,SKN007,SKN007,,,,,,direct,
L982,SKN002,SKN002,,,,,,direct,
L983,SKN002,SKN002,,,,,,direct,
L984,SKN004,SKN004,,,,,,automatic,Children
L987,SKN007,SKN007,,,,,,direct,
L988,SKN007,SKN007,,,,,,direct,
L989,SKN007,SKN007,,,,,,direct,
M000,MUS001,INF003,MUS001,,,,,automatic,Children
M001,MUS001,INF003,MUS001,,,,,automatic,Children
M002,MUS001,INF003,MUS001,,,,,automatic,Children
M008,MUS001,INF003,MUS001,,,,,automatic,Children
M009,MUS001,INF003,MUS001,,,,,direct,
M012,MUS001,MUS001,,,,,,automatic,Cousins
M013,MUS001,MUS001,,,,,,automatic,Cousins
M015,MUS001,MUS001,,,,,,automatic,Cousins
M018,MUS001,MUS001,,,,,,automatic,Cousins
M023,MUS008,MUS008,,,,,,automatic,Children
M028,MUS008,MUS008,,,,,,automatic,Children
M029,MUS008,MUS008,,,,,,direct,
M032,MUS001,MUS001,MUS007,MUS008,,,,semi-automatic,Distant
M036,MUS001,MUS001,MUS007,MUS008,,,,semi-automatic,Distant
M051,MUS003,MUS003,RSP016,,,,,automatic,Children
M052,MUS003,CIR037,MUS003,,,,,automatic,Children
M053,MUS003,MUS003,,,,,,automatic,Children
M058,MUS003,MUS003,,,,,,automatic,Children
M059,MUS003,MUS003,,,,,,direct,
M060,MUS003,MUS003,,,,,,automatic,Children
M061,MUS003,MUS003,,,,,,direct,
M062,MUS003,MUS003,,,,,,automatic,Children
M063,MUS003,MUS003,,,,,,automatic,Children
M064,MUS003,MUS003,,,,,,direct,
M068,MUS003,MUS003,,,,,,automatic,Children
M069,MUS003,MUS003,,,,,,direct,
M072,MUS008,MUS008,,,,,,automatic,Cousins
M073,MUS008,MUS008,,,,,,automatic,Cousins
M074,MUS008,MUS008,,,,,,automatic,Cousins
M080,MUS004,MUS004,,,,,,automatic,Children
M082,MUS004,MUS004,,,,,,automatic,Children
M089,MUS004,MUS004,,,,,,automatic,Children
M100,MUS033,MUS033,,,,,,automatic,Children
M102,INJ030,INJ030,MUS033,,,,,automatic,Children
M103,MUS033,MUS033,,,,,,automatic,Children
M109,MUS033,MUS033,,,,,,direct,
M112,MUS034,MUS034,,,,,,automatic,Children
M118,MUS034,MUS034,,,,,,automatic,Children
M119,MUS034,MUS034,,,,,,direct,
M122,MUS009,MUS009,,,,,,automatic,Children
M128,MUS007,MUS007,,,,,,automatic,Children
M130,MUS007,MUS007,,,,,,direct,
M131,MUS007,MUS007,,,,,,automatic,Children
M138,MUS007,MUS007,,,,,,automatic,Children
M139,MUS007,MUS007,,,,,,automatic,Siblings
M140,MUS033,MUS033,,,,,,manual,Distant
M142,MUS007,MUS007,,,,,,semi-automatic,Distant
M146,MUS032,MUS032,,,,,,automatic,Children
M159,MUS006,MUS006,,,,,,direct,
M160,MUS006,MUS006,,,,,,direct,
M161,MUS006,MUS006,,,,,,automatic,Children
M162,MUS006,MUS006,,,,,,direct,
M163,MUS006,MUS006,,,,,,automatic,Children
M165,MUS006,MUS006,,,,,,automatic,Children
M166,MUS006,MUS006,,,,,,direct,
M167,MUS006,MUS006,,,,,,direct,
M169,MUS006,MUS006,,,,,,direct,
M170,MUS006,MUS006,,,,,,direct,
M171,MUS006,MUS006,,,,,,automatic,Children
M172,MUS006,MUS006,,,,,,direct,
M173,MUS006,MUS006,,,,,,automatic,Children
M174,MUS006,MUS006,,,,,,direct,
M175,MUS006,MUS006,,,,,,direct,
M179,MUS006,MUS006,,,,,,direct,
M180,MUS006,MUS006,,,,,,direct,
M181,MUS006,MUS006,,,,,,automatic,Children
M189,MUS006,MUS006,,,,,,direct,
M190,MUS006,MUS006,,,,,,automatic,Children
M191,MUS006,MUS006,,,,,,automatic,Children
M192,MUS006,MUS006,,,,,,automatic,Children
M198,MUS005,MUS005,,,,,,manual,Cousins
M199,MUS006,MUS006,,,,,,automatic,Children
M201,MUS021,MUS021,,,,,,automatic,Children
M202,MUS021,MUS021,,,,,,automatic,Children
M203,MUS021,MUS021,,,,,,automatic,Children
M204,MUS021,MUS021,,,,,,automatic,Children
M205,MUS021,MUS021,,,,,,automatic,Children
M206,MUS021,MUS021,,,,,,automatic,Children
M210,MUS023,MUS023,,,,,,automatic,Children
M211,MUS023,MUS023,,,,,,automatic,Children
M213,MUS028,MUS028,,,,,,manual,Close
M214,MUS021,MUS021,,,,,,automatic,Children
M215,MUS021,MUS021,MUS023,,,,,semi-automatic,Close
M216,MUS021,MUS021,,,,,,automatic,Children
M217,MUS023,MUS023,,,,,,automatic,Children
M218,MUS023,MUS023,,,,,,automatic,Children
M219,MUS023,MUS023,,,,,,automatic,Children
M220,MUS007,MUS007,,,,,,automatic,Children
M221,MUS007,MUS007,,,,,,automatic,Children
M222,MUS007,MUS007,,,,,,automatic,Children
M223,MUS007,MUS007,,,,,,automatic,Children
M224,MUS007,MUS007,,,,,,automatic,Children
M229,MUS007,MUS007,,,,,,automatic,Children
M230,MUS007,MUS007,,,,,,automatic,Children
M231,MAL008,MAL008,,,,,,manual,Cousins
M232,MUS007,MUS007,,,,,,automatic,Children
M233,MUS007,MUS007,,,,,,automatic,Children
M234,MUS007,MUS007,,,,,,automatic,Children
M235,MUS007,MUS007,,,,,,automatic,Children
M236,MUS007,MUS007,,,,,,automatic,Children
M238,MUS007,MUS007,,,,,,automatic,Children
M239,MUS007,MUS007,,,,,,automatic,Children
M240,MUS007,MUS007,,,,,,automatic,Children
M241,MUS007,MUS007,,,,,,automatic,Children
M242,MUS007,MUS007,,,,,,automatic,Children
M243,MUS007,MUS007,,,,,,automatic,Children
M244,MUS007,MUS007,,,,,,automatic,Children
M245,MUS023,MUS023,,,,,,automatic,Children
M248,MUS007,MUS007,,,,,,automatic,Children
M249,MUS007,MUS007,,,,,,direct,
M250,MUS007,MUS007,,,,,,automatic,Children
M253,MUS007,MUS007,,,,,,automatic,Children
M254,MUS007,MUS007,,,,,,automatic,Children
M255,MUS010,MUS010,,,,,,automatic,Children
M256,MUS007,MUS007,,,,,,manual,Children
M257,MUS007,MUS007,,,,,,automatic,Children
M258,MUS007,MUS007,,,,,,automatic,Children
M259,MUS007,MUS007,,,,,,direct,
M300,MUS024,CIR037,MUS024,,,,,direct,
M301,MUS024,CIR037,MUS024,,,,,direct,
M310,MUS024,CIR037,MUS024,,,,,direct,
M311,MUS024,CIR037,MUS024,,,,,direct,
M313,MUS024,CIR037,MUS024,,,,,automatic,Children
M314,MUS024,CIR037,MUS024,,,,,direct,
M315,MUS024,CIR037,MUS024,,,,,direct,
M316,MUS024,CIR037,MUS024,,,,,direct,
M317,MUS024,CIR037,MUS024,,,,,direct,
M318,MUS024,CIR037,MUS024,,,,,direct,
M319,MUS024,CIR037,MUS024,,,,,direct,
M321,MUS024,MUS024,,,,,,automatic,Children
M329,MUS024,MUS024,,,,,,direct,
M331,MUS024,MUS024,,,,,,automatic,Children
M332,MUS024,MUS024,,,,,,automatic,Children
M339,MUS024,MUS024,,,,,,automatic,Children
M340,MUS024,MUS024,,,,,,direct,
M348,MUS024,MUS024,,,,,,automatic,Children
M349,MUS024,MUS024,,,,,,direct,
M350,MUS024,MUS024,,,,,,automatic,Children
M351,MUS024,MUS024,,,,,,direct,
M352,MUS024,MUS024,,,,,,direct,
M353,MUS024,MUS024,,,,,,direct,
M354,MUS024,MUS024,,,,,,direct,
M356,MUS024,MUS024,,,,,,direct,
M357,MUS024,MUS024,,,,,,direct,
M358,MUS024,MUS024,,,,,,direct,
M359,MUS024,MUS024,,,,,,direct,
M362,MUS007,BLD006,MUS007,,,,,direct,
M400,MUS022,MUS022,,,,,,automatic,Children
M401,MUS022,MUS022,,,,,,automatic,Children
M402,MUS022,MUS022,,,,,,automatic,Children
M411,MUS022,MUS022,,,,,,automatic,Children
M412,MUS022,MUS022,,,,,,automatic,Children
M414,MUS022,MUS022,,,,,,automatic,Children
M415,MUS022,MUS022,,,,,,automatic,Children
M418,MUS022,MUS022,,,,,,automatic,Children
M419,MUS022,MUS022,,,,,,direct,
M420,MUS022,MUS022,,,,,,automatic,Children
M430,MUS011,MUS011,,,,,,automatic,Children
M431,MUS011,MUS011,,,,,,automatic,Children
M436,MUS011,MUS011,,,,,,direct,
M459,MUS011,MUS003,MUS011,,,,,direct,
M461,MUS011,MUS011,,,,,,direct,
M462,MUS002,MUS002,,,,,,automatic,Children
M463,MUS011,MUS011,,,,,,automatic,Children
M464,MUS011,MUS011,,,,,,automatic,Children
M465,MUS011,MUS011,,,,,,automatic,Children
M468,MUS011,MUS011,,,,,,automatic,Children
M469,MUS011,MUS011,,,,,,automatic,Children
M470,MUS011,MUS011,,,,,,automatic,Children
M471,MUS011,MUS011,,,,,,automatic,Children
M472,MUS011,MUS011,,,,,,automatic,Children
M478,MUS011,MUS011,,,,,,automatic,Children
M479,MUS011,MUS011,,,,,,direct,
M480,MUS011,MUS011,,,,,,automatic,Children
M481,MUS011,MUS011,,,,,,automatic,Children
M482,MUS011,MUS011,,,,,,automatic,Children
M484,MUS016,MUS016,,,,,,manual,Siblings
M485,MUS016,MUS016,,,,,,manual,Siblings
M489,MUS011,MUS011,,,,,,direct,
M490,MUS011,MUS011,,,,,,automatic,Cousins
M493,MUS011,MUS011,,,,,,automatic,Cousins
M495,MUS011,MUS011,,,,,,automatic,Cousins
M498,MUS011,MUS011,,,,,,automatic,Children
M500,MUS011,MUS011,,,,,,automatic,Children
M501,MUS011,MUS011,,,,,,automatic,Children
M502,MUS011,MUS011,,,,,,automatic,Children
M503,MUS011,MUS011,,,,,,automatic,Children
M509,MUS011,MUS011,,,,,,automatic,Children
M510,MUS011,MUS011,,,,,,automatic,Children
M511,MUS011,MUS011,,,,,,automatic,Children
M512,MUS011,MUS011,,,,,,automatic,Children
M513,MUS011,MUS011,,,,,,automatic,Children
M519,MUS011,MUS011,,,,,,direct,
M530,MUS011,MUS011,,,,,,direct,
M531,MUS011,MUS011,,,,,,direct,
M532,MUS011,MUS011,,,,,,automatic,Children
M533,MUS011,MUS011,MUS038,,,,,direct,
M538,MUS011,MUS011,,,,,,automatic,Children
M539,MUS011,MUS011,,,,,,direct,
M540,MUS025,MUS025,,,,,,automatic,Children
M541,MUS011,MUS011,,,,,,automatic,Children
M542,MUS011,MUS011,,,,,,direct,
M543,MUS011,MUS011,MUS038,,,,,automatic,Children
M544,MUS011,MUS011,MUS038,,,,,automatic,Children
M545,MUS038,MUS038,,,,,,direct,
M546,MUS010,MUS010,,,,,,direct,
M548,MUS010,MUS010,,,,,,automatic,Children
M549,MUS010,MUS010,,,,,,direct,
M600,MUS026,MUS026,,,,,,automatic,Children
M602,MUS025,MUS025,,,,,,automatic,Children
M608,MUS026,MUS026,,,,,,automatic,Children
M609,MUS026,MUS026,,,,,,direct,
M610,MUS026,MUS026,,,,,,automatic,Children
M611,MUS026,MUS026,,,,,,automatic,Children
M620,MUS026,MUS026,,,,,,automatic,Children
M621,MUS026,MUS026,,,,,,automatic,Children
M622,MUS026,MUS026,,,,,,automatic,Children
M624,MUS026,MUS026,,,,,,automatic,Children
M625,MUS026,MUS026,,,,,,automatic,Children
M626,MUS026,MUS026,,,,,,automatic,Siblings
M628,MUS026,MUS026,,,,,,automatic,Children
M629,MUS026,MUS026,,,,,,direct,
M632,MUS026,MUS026,,,,,,automatic,Cousins
M650,MUS027,MUS009,MUS027,,,,,automatic,Children
M652,MUS009,MUS009,,,,,,automatic,Children
M653,MUS009,MUS009,,,,,,automatic,Children
M654,MUS009,MUS009,,,,,,direct,
M658,MUS009,MUS009,,,,,,automatic,Children
M659,MUS009,MUS009,,,,,,direct,
M660,MUS009,MUS009,,,,,,direct,
M662,MUS009,MUS009,,,,,,automatic,Children
M663,MUS009,MUS009,,,,,,automatic,Children
M664,MUS009,MUS009,,,,,,automatic,Siblings
M665,MUS009,MUS009,,,,,,automatic,Siblings
M670,MUS009,MUS009,,,,,,automatic,Children
M671,MUS009,MUS009,,,,,,automatic,Cousins
M672,MUS009,MUS009,,,,,,automatic,Children
M673,MUS009,MUS009,,,,,,automatic,Children
M674,MUS009,MUS009,,,,,,automatic,Children
M678,MUS009,MUS009,,,,,,automatic,Children
M679,MUS009,MUS009,,,,,,automatic,Children
M680,MUS009,MUS009,,,,,,semi-automatic,Distant
M700,MUS009,MUS009,,,,,,automatic,Children
M702,MUS025,MUS025,,,,,,automatic,Children
M703,MUS025,MUS025,,,,,,automatic,Children
M704,MUS025,MUS025,,,,,,automatic,Children
M705,MUS025,MUS025,,,,,,automatic,Children
M706,MUS025,MUS025,,,,,,automatic,Children
M707,MUS025,MUS025,,,,,,automatic,Children
M708,MUS025,MUS025,,,,,,automatic,Children
M709,MUS025,MUS025,,,,,,automatic,Children
M710,MUS027,MUS025,MUS027,,,,,automatic,Children
M711,MUS025,MUS025,,,,,,automatic,Children
M712,MUS009,MUS009,,,,,,automatic,Children
M713,MUS025,MUS025,,,,,,automatic,Children
M714,MUS025,MUS025,,,,,,automatic,Children
M715,MUS025,MUS025,,,,,,automatic,Children
M718,MUS025,MUS025,,,,,,automatic,Children
M719,MUS025,MUS025,,,,,,direct,
M720,MUS025,MUS025,,,,,,direct,
M722,MUS025,MUS025,,,,,,direct,
M724,MUS025,MUS025,,,,,,direct,
M726,MUS025,MUS025,,,,,,direct,
M728,MUS025,MUS025,,,,,,direct,
M729,MUS025,MUS025,,,,,,direct,
M750,MUS025,MUS025,,,,,,automatic,Children
M751,MUS009,MUS009,,,,,,automatic,Children
M752,MUS009,MUS009,,,,,,automatic,Children
M753,MUS009,MUS009,,,,,,automatic,Children
M754,MUS025,MUS025,,,,,,automatic,Children
M755,MUS025,MUS025,,,,,,automatic,Children
M758,MUS025,MUS025,,,,,,automatic,Children
M759,MUS025,MUS025,,,,,,automatic,Children
M760,MUS009,MUS009,,,,,,automatic,Children
M761,MUS009,MUS009,,,,,,automatic,Children
M765,MUS009,MUS009,,,,,,automatic,Children
M766,MUS009,MUS009,,,,,,automatic,Children
M767,MUS009,MUS009,,,,,,automatic,Children
M768,MUS009,MUS009,,,,,,automatic,Siblings
M769,MUS009,MUS009,,,,,,direct,
M770,MUS025,MUS025,,,,,,automatic,Children
M771,MUS025,MUS025,,,,,,automatic,Children
M773,MUS025,MUS025,,,,,,automatic,Children
M774,MUS025,MUS025,,,,,,automatic,Children
M775,MUS009,MUS009,,,,,,automatic,Children
M778,MUS009,MUS009,,,,,,direct,
M779,MUS009,MUS009,,,,,,direct,
M790,MUS025,MUS025,,,,,,direct,
M791,MUS010,MUS010,,,,,,direct,
M792,MUS025,MUS025,,,,,,direct,
M793,MUS025,MUS025,,,,,,direct,
M795,MUS025,MUS025,,,,,,direct,
M796,MUS010,MUS010,,,,,,automatic,Children
M797,MUS025,MUS025,,,,,,direct,
M798,MUS025,MUS025,,,,,,automatic,Children
M799,MUS025,MUS025,,,,,,direct,
M800,MUS013,MUS013,MUS014,MUS015,,,,semi-automatic,Close
M804,MUS013,MUS013,MUS014,MUS015,MUS020,,,semi-automatic,Distant
M805,MUS013,MUS013,MUS014,MUS015,MUS020,,,semi-automatic,Distant
M808,MUS013,MUS013,MUS014,MUS015,MUS020,,,semi-automatic,Close
M809,MUS013,MUS013,MUS014,MUS015,MUS020,,,semi-automatic,Distant
M810,MUS013,MUS013,,,,,,direct,
M815,MUS013,MUS013,,,,,,automatic,Siblings
M818,MUS013,MUS013,,,,,,direct,
M819,MUS013,MUS013,,,,,,automatic,Siblings
M832,MUS035,MUS028,MUS035,,,,,direct,
M840,MUS028,MUS028,,,,,,automatic,Siblings
M841,MUS028,MUS028,,,,,,automatic,Siblings
M842,MUS028,MUS028,,,,,,automatic,Siblings
M843,MUS016,MUS016,,,,,,manual,Siblings
M844,MUS014,MUS014,,,,,,manual,Siblings
M850,MUS028,MUS028,,,,,,automatic,Children
M854,MUS028,MUS028,,,,,,automatic,Children
M855,MUS028,MUS028,,,,,,automatic,Children
M856,MUS028,MUS028,,,,,,automatic,Children
M858,MUS028,MUS028,,,,,,automatic,Children
M859,MUS028,MUS028,,,,,,direct,
M860,MUS002,MUS002,,,,,,automatic,Children
M861,MUS002,MUS002,,,,,,automatic,Children
M862,MUS002,MUS002,,,,,,automatic,Children
M863,MUS002,MUS002,,,,,,automatic,Children
M864,MUS002,MUS002,,,,,,automatic,Children
M866,MUS002,MUS002,,,,,,automatic,Children
M868,MUS002,MUS002,,,,,,automatic,Children
M869,MUS002,MUS002,,,,,,direct,
M870,MUS030,MUS030,,,,,,automatic,Children
M871,INJ030,INJ030,MUS030,,,,,automatic,Children
M872,MUS030,MUS030,,,,,,automatic,Children
M873,MUS030,MUS030,,,,,,automatic,Children
M878,MUS030,MUS030,,,,,,automatic,Children
M879,MUS030,MUS030,,,,,,direct,
M890,MUS028,MUS028,,,,,,automatic,Children
M893,MUS028,MUS028,,,,,,automatic,Children
M899,MUS028,MUS028,,,,,,direct,
M905,MUS030,MUS030,,,,,,automatic,Children
M907,MUS028,MUS028,,,,,,semi-automatic,Distant
M911,MUS028,MUS028,,,,,,automatic,Children
M925,MUS028,MUS028,,,,,,automatic,Children
M931,MUS028,MUS028,,,,,,direct,
M932,MUS028,MUS028,,,,,,automatic,Children
M940,MUS028,MUS028,,,,,,direct,
M941,MUS028,MUS028,,,,,,direct,
M948,MUS028,MUS028,,,,,,automatic,Children
M949,MUS028,MUS028,,,,,,direct,
M950,MUS023,MUS023,,,,,,direct,
M951,MUS023,MUS023,,,,,,automatic,Children
M952,MUS023,MUS023,,,,,,direct,
M954,MUS023,MUS023,,,,,,direct,
M958,MUS023,MUS023,,,,,,direct,
M959,MUS023,MUS023,,,,,,direct,
M960,MUS037,MUS028,MUS037,,,,,direct,
M961,MUS037,MUS011,MUS037,,,,,direct,
M966,MUS037,MUS037,,,,,,automatic,Children
M968,MUS037,MUS037,,,,,,automatic,Children
M990,MUS012,MUS012,,,,,,automatic,Children
M993,MUS012,MUS012,,,,,,automatic,Children
M995,MUS012,MUS012,,,,,,automatic,Children
M996,MUS012,MUS012,,,,,,automatic,Children
M997,MUS012,MUS012,,,,,,automatic,Children
M998,MUS012,MUS012,,,,,,automatic,Children
M999,MUS012,MUS012,,,,,,direct,
N000,GEN001,GEN001,,,,,,direct,
N002,GEN001,GEN001,,,,,,direct,
N003,GEN001,GEN001,,,,,,direct,
N007,GEN001,GEN001,,,,,,direct,
N008,GEN001,GEN001,,,,,,direct,
N009,GEN001,GEN001,,,,,,direct,
N019,GEN001,GEN001,,,,,,direct,
N029,GEN009,GEN001,GEN009,,,,,direct,
N030,GEN001,GEN001,,,,,,direct,
N031,GEN001,GEN001,,,,,,direct,
N032,GEN001,GEN001,,,,,,direct,
N033,GEN001,GEN001,,,,,,direct,
N036,GEN001,GEN001,,,,,,direct,
N037,GEN001,GEN001,,,,,,direct,
N038,GEN001,GEN001,,,,,,direct,
N039,GEN001,GEN001,,,,,,direct,
N040,GEN001,GEN001,,,,,,direct,
N041,GEN001,GEN001,,,,,,direct,
N042,GEN001,GEN001,,,,,,direct,
N045,GEN001,GEN001,,,,,,direct,
N049,GEN001,GEN001,,,,,,direct,
N050,GEN001,GEN001,,,,,,direct,
N051,GEN001,GEN001,,,,,,direct,
N052,GEN001,GEN001,,,,,,direct,
N053,GEN001,GEN001,,,,,,direct,
N057,GEN001,GEN001,,,,,,direct,
N058,GEN001,GEN001,,,,,,direct,
N059,GEN001,GEN001,,,,,,direct,
N069,GEN010,GEN001,GEN010,,,,,direct,
N083,GEN001,GEN001,,,,,,automatic,Parents
N109,GEN001,GEN001,,,,,,manual,Parents
N111,GEN004,GEN004,,,,,,direct,
N118,GEN004,GEN004,,,,,,direct,
N119,GEN004,GEN004,,,,,,direct,
N129,GEN004,GEN004,,,,,,automatic,Parents
N130,GEN006,GEN006,,,,,,direct,
N131,GEN006,GEN006,,,,,,direct,
N132,GEN006,GEN005,GEN006,,,,,direct,
N133,GEN006,GEN006,,,,,,automatic,Children
N134,GEN006,GEN006,,,,,,direct,
N135,GEN006,GEN006,,,,,,direct,
N136,GEN004,GEN004,,,,,,direct,
N138,GEN006,GEN006,,,,,,direct,
N139,GEN006,GEN006,,,,,,direct,
N141,INJ030,GEN001,INJ030,,,,,direct,
N142,INJ030,GEN001,INJ030,,,,,direct,
N144,GEN001,GEN001,INJ030,,,,,direct,
N151,GEN004,GEN004,,,,,,direct,
N159,GEN001,GEN001,,,,,,direct,
N163,GEN001,GEN001,,,,,,automatic,Parents
N165,GEN001,GEN001,,,,,,automatic,Parents
N170,GEN002,GEN002,,,,,,direct,
N171,GEN002,GEN002,,,,,,direct,
N178,GEN002,GEN002,,,,,,direct,
N179,GEN002,GEN002,,,,,,direct,
N181,GEN003,GEN003,,,,,,direct,
N182,GEN003,GEN003,,,,,,direct,
N183,GEN003,GEN003,,,,,,direct,
N184,GEN003,GEN003,,,,,,direct,
N185,GEN003,GEN003,,,,,,direct,
N189,GEN003,GEN003,,,,,,direct,
N199,GEN002,GEN002,,,,,,automatic,Parents
N200,GEN005,GEN005,,,,,,direct,
N201,GEN005,GEN005,,,,,,direct,
