diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
K429,DIG010,DIG010,,,,,,Direct,
K469,DIG010,DIG010,,,,,,Direct,
K436,DIG010,DIG010,DIG012,,,,,Direct,
K409,DIG010,DIG010,,,,,,Automatic,Children
K458,DIG010,DIG010,,,,,,Direct,
K460,DIG010,DIG010,DIG012,,,,,Direct,
K404,DIG010,CIR028,DIG010,,,,,Automatic,Children
K403,DIG010,DIG010,DIG012,,,,,Automatic,Children
K413,DIG010,DIG010,DIG012,,,,,Automatic,Children
K420,DIG010,DIG010,DIG012,,,,,Direct,
K430,DIG010,DIG010,DIG012,,,,,Direct,
K440,DIG010,DIG010,DIG012,,,,,Direct,
K421,DIG010,CIR028,DIG010,,,,,Direct,
K450,DIG010,DIG010,DIG012,,,,,Direct,
K433,DIG010,DIG010,DIG012,,,,,Direct,
K402,DIG010,DIG010,,,,,,Automatic,Children
K432,DIG010,DIG010,,,,,,Direct,
K435,DIG010,DIG010,,,,,,Direct,
K400,DIG010,DIG010,DIG012,,,,,Automatic,Children
K501,DIG011,DIG011,,,,,,Automatic,Children
K519,DIG011,DIG011,,,,,,Automatic,Children
K500,DIG011,DIG011,,,,,,Automatic,Children
K518,DIG011,DIG011,,,,,,Automatic,Children
K508,DIG011,DIG011,,,,,,Automatic,Children
K509,DIG011,DIG011,,,,,,Automatic,Children
K510,DIG011,DIG011,,,,,,Automatic,Children
K513,DIG011,DIG011,,,,,,Automatic,Children
K515,DIG011,DIG011,,,,,,Automatic,Children
K512,DIG011,DIG011,,,,,,Automatic,Children
K514,DIG011,DIG011,,,,,,Automatic,Children
K565,DIG012,DIG012,,,,,,Direct,
K566,DIG012,DIG012,,,,,,Automatic,Children
K567,DIG012,DIG012,,,,,,Direct,
K315,DIG012,DIG012,,,,,,Direct,
K562,DIG012,DIG012,,,,,,Direct,
K564,DIG012,DIG012,,,,,,Automatic,Children
K560,DIG012,DIG012,,,,,,Direct,
K563,DIG012,DIG012,DIG017,,,,,Direct,
K561,DIG012,DIG012,,,,,,Direct,
K579,DIG013,DIG013,,,,,,Automatic,Children
K573,DIG013,DIG013,,,,,,Automatic,Children
K572,DIG013,DIG006,DIG013,,,,,Automatic,Children
K570,DIG013,DIG006,DIG013,,,,,Automatic,Children
K574,DIG013,DIG006,DIG013,,,,,Automatic,Children
K575,DIG013,DIG013,,,,,,Automatic,Children
K571,DIG013,DIG013,,,,,,Automatic,Children
K578,DIG013,DIG006,DIG013,,,,,Automatic,Children
K648,DIG014,DIG014,,,,,,Direct,
K649,DIG014,DIG014,,,,,,Direct,
I841,DIG014,DIG014,,,,,,Manual,Distant
K640,DIG014,DIG014,,,,,,Direct,
I848,DIG014,DIG014,,,,,,Manual,Distant
I849,DIG014,DIG014,,,,,,Manual,Distant
K6420,DIG014,DIG014,,,,,,Automatic,Parents
I844,DIG014,DIG014,,,,,,Manual,Distant
I840,DIG014,DIG014,,,,,,Manual,Distant
I842,DIG014,DIG014,,,,,,Manual,Distant
I847,DIG014,DIG014,,,,,,Manual,Distant
K6410,DIG014,DIG014,,,,,,Automatic,Parents
K6411,DIG014,DIG014,,,,,,Automatic,Parents
K6430,DIG014,DIG014,,,,,,Automatic,Parents
K6431,DIG014,DIG014,,,,,,Automatic,Parents
K645,DIG014,DIG014,,,,,,Direct,
I843,DIG014,DIG014,,,,,,Manual,Distant
K626,DIG015,DIG015,,,,,,Direct,
K628,DIG015,DIG015,,,,,,Automatic,Children
K627,DIG015,DIG015,,,,,,Direct,
K624,DIG015,DIG015,,,,,,Direct,
K600,DIG015,DIG015,,,,,,Direct,
K602,DIG015,DIG015,,,,,,Direct,
K629,DIG015,DIG015,,,,,,Direct,
K621,DIG015,DIG015,,,,,,Direct,
K623,DIG015,DIG015,,,,,,Direct,
K603,DIG015,DIG015,,,,,,Direct,
K604,DIG015,DIG015,,,,,,Direct,
K659,DIG016,DIG016,,,,,,Direct,
K650,DIG016,DIG016,,,,,,Direct,
K630,DIG016,DIG016,,,,,,Direct,
K658,DIG016,DIG016,,,,,,Direct,
K750,DIG016,DIG016,,,,,,Direct,
K610,DIG016,DIG015,DIG016,,,,,Direct,
K611,DIG016,DIG015,DIG016,,,,,Direct,
K612,DIG016,DIG015,DIG016,,,,,Direct,
K673,DIG016,DIG016,,,,,,Automatic,Parents
K613,DIG016,DIG015,DIG016,,,,,Direct,
K614,DIG016,DIG015,DIG016,,,,,Direct,
K678,DIG016,DIG016,,,,,,Automatic,Parents
K8050,DIG017,DIG017,,,,,,Direct,
K831,DIG017,DIG017,,,,,,Direct,
K830,DIG017,DIG017,,,,,,Direct,
K8010,DIG017,DIG017,,,,,,Direct,
K8030,DIG017,DIG017,,,,,,Direct,
K8000,DIG017,DIG017,,,,,,Direct,
K8031,DIG017,DIG017,,,,,,Direct,
K8011,DIG017,DIG017,,,,,,Direct,
K8001,DIG017,DIG017,,,,,,Direct,
K8020,DIG017,DIG017,,,,,,Direct,
K8041,DIG017,DIG017,,,,,,Direct,
K810,DIG017,DIG017,,,,,,Direct,
K8040,DIG017,DIG017,,,,,,Direct,
K8021,DIG017,DIG017,,,,,,Direct,
K834,DIG017,DIG017,,,,,,Direct,
K835,DIG017,DIG017,,,,,,Direct,
K838,DIG017,DIG017,,,,,,Direct,
K8300,DIG017,DIG017,,,,,,Automatic,Siblings
K839,DIG017,DIG017,,,,,,Direct,
K819,DIG017,DIG017,,,,,,Direct,
K8051,DIG017,DIG017,,,,,,Direct,
K8080,DIG017,DIG017,,,,,,Direct,
K8081,DIG017,DIG017,,,,,,Direct,
K8308,DIG017,DIG017,,,,,,Automatic,Siblings
K8302,DIG017,DIG017,,,,,,Automatic,Siblings
K811,DIG017,DIG017,,,,,,Direct,
K818,DIG017,DIG017,,,,,,Automatic,Siblings
K823,DIG017,DIG017,,,,,,Direct,
K824,DIG017,DIG017,,,,,,Direct,
K828,DIG017,DIG017,,,,,,Direct,
K8301,DIG017,DIG017,,,,,,Direct,
K820,DIG017,DIG017,,,,,,Direct,
K729,DIG018,DIG018,,,,,,Automatic,Children
K704,DIG018,DIG018,MBD017,,,,,Automatic,Children
K720,DIG018,DIG018,,,,,,Automatic,Children
K721,DIG018,DIG018,,,,,,Automatic,Children
K759,DIG019,DIG019,,,,,,Direct,
K703,DIG019,DIG019,MBD017,,,,,Automatic,Children
K709,DIG019,DIG019,MBD017,,,,,Direct,
K711,DIG019,DIG019,INJ030,,,,,Automatic,Children
K710,DIG019,DIG019,INJ030,,,,,Direct,
K758,DIG019,DIG019,,,,,,Semi-automatic,Close
K746,DIG019,DIG019,,,,,,Automatic,Children
K700,DIG019,DIG019,MBD017,,,,,Direct,
K767,DIG019,DIG019,,,,,,Direct,
K745,DIG019,DIG019,,,,,,Direct,
K719,DIG019,DIG019,INJ030,,,,,Direct,
K702,DIG019,DIG019,MBD017,,,,,Direct,
K760,DIG019,DIG019,,,,,,Direct,
K761,DIG019,DIG019,,,,,,Direct,
K763,DIG019,DIG019,,,,,,Direct,
K765,DIG019,DIG019,,,,,,Direct,
K766,DIG019,DIG019,,,,,,Direct,
K718,DIG019,DIG019,INJ030,,,,,Direct,
K768,DIG019,DIG019,,,,,,Automatic,Children
K769,DIG019,DIG019,,,,,,Direct,
K770,DIG019,DIG019,,,,,,Automatic,Parents
K778,DIG019,DIG019,,,,,,Automatic,Parents
K740,DIG019,DIG019,,,,,,Direct,
K743,DIG019,DIG019,,,,,,Direct,
K744,DIG019,DIG019,,,,,,Direct,
K751,DIG019,DIG019,,,,,,Direct,
K852,DIG020,DIG020,,,,,,Direct,
K850,DIG020,DIG020,,,,,,Direct,
K859,DIG020,DIG020,,,,,,Direct,
K851,DIG020,DIG020,,,,,,Direct,
K861,DIG020,DIG020,,,,,,Direct,
K863,DIG020,DIG020,,,,,,Direct,
K868,DIG020,DIG020,,,,,,Direct,
K869,DIG020,DIG020,,,,,,Direct,
K860,DIG020,DIG020,,,,,,Direct,
K858,DIG020,DIG020,,,,,,Direct,
K862,DIG020,DIG020,,,,,,Direct,
K250,DIG021,DIG021,,,,,,Direct,
K922,DIG021,DIG021,,,,,,Direct,
K254,DIG021,DIG021,,,,,,Direct,
K252,DIG021,DIG021,,,,,,Direct,
K264,DIG021,DIG021,,,,,,Direct,
K260,DIG021,DIG021,,,,,,Direct,
K272,DIG021,DIG021,,,,,,Direct,
K274,DIG021,DIG021,,,,,,Direct,
K625,DIG021,DIG021,,,,,,Direct,
K280,DIG021,DIG021,,,,,,Direct,
K284,DIG021,DIG021,,,,,,Direct,
K270,DIG021,DIG021,,,,,,Direct,
K286,DIG021,DIG021,,,,,,Direct,
K256,DIG021,DIG021,,,,,,Direct,
K266,DIG021,DIG021,,,,,,Direct,
K262,DIG021,DIG021,,,,,,Direct,
K276,DIG021,DIG021,,,,,,Direct,
K920,DIG021,DIG021,,,,,,Direct,
K921,DIG021,DIG021,,,,,,Direct,
K523,DIG022,DIG022,,,,,,Direct,
K529,DIG022,DIG022,,,,,,Direct,
K521,DIG022,DIG022,INJ030,,,,,Direct,
K522,DIG022,DIG022,INJ031,,,,,Direct,
K528,DIG022,DIG022,,,,,,Automatic,Children
K520,DIG022,DIG022,,,,,,Direct,
K754,DIG023,DIG023,,,,,,Direct,
K716,DIG023,DIG023,INJ030,,,,,Direct,
K712,DIG023,DIG023,INJ030,,,,,Direct,
K739,DIG023,DIG023,,,,,,Direct,
K732,DIG023,DIG023,,,,,,Direct,
K752,DIG023,DIG023,,,,,,Direct,
K9143,DIG024,DIG024,,,,,,Automatic,Cousins
K9145,DIG024,DIG024,,,,,,Automatic,Cousins
K9162,DIG024,DIG024,,,,,,Direct,
K9160,DIG024,DIG024,,,,,,Automatic,Siblings
K9142,DIG024,DIG024,,,,,,Automatic,Cousins
K9140,DIG024,DIG024,,,,,,Automatic,Half-Siblings
K912,DIG024,DIG024,,,,,,Direct,
K918,DIG024,DIG024,,,,,,Automatic,Children
K910,DIG024,DIG024,SYM004,,,,,Direct,
K911,DIG024,DIG024,,,,,,Direct,
K915,DIG024,DIG017,DIG024,,,,,Direct,
K913,DIG024,DIG012,DIG024,,,,,Direct,
K9141,DIG024,DIG024,,,,,,Automatic,Half-Siblings
K9161,DIG024,DIG024,,,,,,Direct,
K9144,DIG024,DIG024,,,,,,Automatic,Cousins
K904,DIG025,DIG025,,,,,,Direct,
K632,DIG025,DIG025,,,,,,Direct,
K633,DIG025,DIG025,,,,,,Direct,
K590,DIG025,DIG025,,,,,,Automatic,Children
K580,DIG025,DIG025,,,,,,Direct,
K929,DIG025,DIG025,,,,,,Direct,
K6388,DIG025,DIG025,,,,,,Automatic,Siblings
K639,DIG025,DIG025,,,,,,Direct,
K559,DIG025,CIR026,DIG025,,,,,Direct,
K908,DIG025,DIG025,,,,,,Automatic,Children
K909,DIG025,DIG025,,,,,,Direct,
K589,DIG025,DIG025,,,,,,Direct,
K900,DIG025,DIG025,,,,,,Direct,
K901,DIG025,DIG025,,,,,,Direct,
K902,DIG025,DIG025,,,,,,Direct,
K550,DIG025,CIR026,DIG025,,,,,Direct,
K660,DIG025,DIG025,,,,,,Direct,
K661,DIG025,DIG025,,,,,,Direct,
K668,DIG025,DIG025,,,,,,Direct,
K669,DIG025,DIG025,,,,,,Direct,
K6380,DIG025,DIG025,,,,,,Automatic,Siblings
K5520,DIG025,CIR026,DIG025,,,,,Direct,
K662,DIG025,DIG025,,,,,,Automatic,Siblings
K558,DIG025,CIR026,DIG025,,,,,Direct,
K9288,DIG025,DIG025,,,,,,Automatic,Siblings
K6381,DIG025,DIG025,,,,,,Direct,
K5521,DIG025,CIR026,DIG021,DIG025,,,,Direct,
K930,DIG025,DIG025,,,,,,Semi-automatic,Distant
K551,DIG025,CIR026,DIG025,,,,,Direct,
K591,DIG025,DIG025,,,,,,Direct,
K592,DIG025,DIG025,,,,,,Direct,
K593,DIG025,DIG025,,,,,,Direct,
K598,DIG025,DIG025,,,,,,Direct,
K599,DIG025,DIG025,,,,,,Direct,
H669,EAR001,EAR001,,,,,,Automatic,Children
H650,EAR001,EAR001,,,,,,Automatic,Children
H651,EAR001,EAR001,,,,,,Automatic,Children
H659,EAR001,EAR001,,,,,,Automatic,Children
H664,EAR001,EAR001,,,,,,Automatic,Children
H709,EAR002,EAR002,,,,,,Automatic,Children
H701,EAR002,EAR002,,,,,,Automatic,Children
H71,EAR002,EAR002,,,,,,Automatic,Children
H748,EAR002,EAR002,,,,,,Automatic,Children
H700,EAR002,EAR002,,,,,,Automatic,Children
H729,EAR002,EAR002,,,,,,Automatic,Children
H708,EAR002,EAR002,,,,,,Automatic,Children
H702,EAR002,EAR002,,,,,,Automatic,Children
H811,EAR003,EAR003,,,,,,Automatic,Children
H813,EAR003,EAR003,,,,,,Automatic,Children
H814,EAR003,EAR003,,,,,,Direct,
H810,EAR003,EAR003,,,,,,Automatic,Children
H830,EAR003,EAR003,,,,,,Automatic,Children
H812,EAR003,EAR003,,,,,,Automatic,Children
H832,EAR003,EAR003,,,,,,Automatic,Children
H839,EAR003,EAR003,,,,,,Automatic,Children
H818,EAR003,EAR003,,,,,,Automatic,Children
H819,EAR003,EAR003,,,,,,Automatic,Children
H919,EAR004,EAR004,,,,,,Automatic,Children
H912,EAR004,EAR004,,,,,,Automatic,Children
H903,EAR004,EAR004,,,,,,Direct,
H918,EAR004,EAR004,,,,,,Automatic,Children
H609,EAR006,EAR006,,,,,,Automatic,Children
H620,EAR006,EAR006,,,,,,Automatic,Cousins
H605,EAR006,EAR006,,,,,,Automatic,Children
H933,EAR006,EAR006,,,,,,Automatic,Children
H601,EAR006,EAR006,,,,,,Automatic,Children
H931,EAR006,EAR006,,,,,,Automatic,Children
H602,EAR006,EAR006,,,,,,Automatic,Children
H920,EAR006,EAR006,,,,,,Automatic,Children
H600,EAR006,EAR006,,,,,,Automatic,Children
H938,EAR006,EAR006,,,,,,Automatic,Children
E039,END001,END001,,,,,,Direct,
E050,END001,END001,,,,,,Automatic,Children
E051,END001,END001,,,,,,Automatic,Children
E038,END001,END001,,,,,,Direct,
E059,END001,END001,,,,,,Automatic,Children
E035,END001,END001,NVS013,,,,,Direct,
E052,END001,END001,,,,,,Automatic,Children
E055,END001,END001,,,,,,Automatic,Cousins
E049,END001,END001,,,,,,Direct,
E041,END001,END001,,,,,,Direct,
E042,END001,END001,,,,,,Direct,
E060,END001,END001,,,,,,Direct,
E061,END001,END001,,,,,,Direct,
E058,END001,END001,,,,,,Automatic,Children
E062,END001,END001,,,,,,Direct,
E063,END001,END001,,,,,,Direct,
E018,END001,END001,,,,,,Direct,
E069,END001,END001,,,,,,Direct,
E109,END002,END002,END004,,,,,Direct,
E119,END002,END002,END005,,,,,Direct,
E139,END002,END002,END006,,,,,Direct,
E149,END002,END002,,,,,,Manual,Distant
E1110,END003,END003,END005,,,,,Direct,
E1010,END003,END003,END004,,,,,Direct,
E1163,END003,END003,END005,,,,,Automatic,Children
E1164,END003,END003,END005,,,,,Automatic,Children
E1170,END003,END003,END005,,,,,Automatic,Half-Siblings
E1070,END003,END003,END004,,,,,Automatic,Half-Siblings
E1071,END003,END003,END004,,,,,Automatic,Half-Siblings
E1064,END003,END003,END004,,,,,Automatic,Children
E100,END003,END003,END004,,,,,Manual,Siblings
E110,END003,END003,END005,,,,,Automatic,Children
E1078,END003,END003,END004,,,,,Automatic,Half-Siblings
E1123,END003,END003,END005,,,,,Automatic,Siblings
E1068,END003,END003,END004,,,,,Automatic,Siblings
E1063,END003,END003,END004,,,,,Automatic,Children
E1012,END003,END003,END004,,,,,Automatic,Siblings
E1023,END003,END003,END004,,,,,Automatic,Siblings
E1028,END003,END003,END004,,,,,Automatic,Siblings
E1011,END003,END003,END004,NVS013,,,,Direct,
E1151,END003,CIR032,END003,END005,,,,Direct,
E1030,END003,END003,END004,,,,,Automatic,Siblings
E1040,END003,END003,END004,NVS020,,,,Direct,
E1041,END003,END003,END004,NVS017,,,,Direct,
E1042,END003,END003,END004,NVS015,,,,Direct,
E1168,END003,END003,END005,,,,,Automatic,Siblings
E1150,END003,END003,END005,,,,,Automatic,Siblings
E1152,END003,CIR028,END003,END005,,,,Direct,
E1111,END003,END003,END005,NVS013,,,,Direct,
E1112,END003,END003,END005,,,,,Automatic,Siblings
E1120,END003,END003,END005,,,,,Automatic,Siblings
E1171,END003,END003,END005,,,,,Automatic,Half-Siblings
E1128,END003,END003,END005,,,,,Automatic,Siblings
E1138,END003,END003,END005,,,,,Automatic,Siblings
E1140,END003,END003,END005,NVS020,,,,Direct,
E1141,END003,END003,END005,NVS017,,,,Direct,
E1142,END003,END003,END005,NVS015,,,,Direct,
E1130,END003,END003,END005,,,,,Automatic,Siblings
E1131,END003,END003,END005,EYE005,,,,Automatic,Children
E1132,END003,END003,END005,EYE005,,,,Automatic,Children
E1133,END003,END003,END005,EYE005,,,,Automatic,Children
E1136,END003,END003,END005,EYE002,,,,Direct,
E1178,END003,END003,END005,,,,,Automatic,Half-Siblings
E1410,END003,END003,,,,,,Semi-automatic,Distant
E1062,END003,END003,END004,,,,,Automatic,Children
E1371,END003,END003,END006,,,,,Automatic,Half-Siblings
E140,END003,END003,,,,,,Semi-automatic,Distant
E1052,END003,CIR028,END003,END004,,,,Direct,
E1364,END003,END003,END006,,,,,Automatic,Children
E1411,END003,END003,,,,,,Semi-automatic,Distant
E1442,END003,END003,,,,,,Semi-automatic,Distant
E1451,END003,END003,,,,,,Semi-automatic,Distant
E1470,END003,END003,,,,,,Semi-automatic,Distant
E1471,END003,END003,,,,,,Semi-automatic,Distant
E1464,END003,END003,,,,,,Semi-automatic,Distant
E1468,END003,END003,,,,,,Semi-automatic,Distant
E1463,END003,END003,,,,,,Semi-automatic,Distant
E1310,END003,END003,END006,,,,,Direct,
E1161,END003,END003,END005,MUS007,,,,Automatic,Children
E1428,END003,END003,,,,,,Semi-automatic,Distant
E1160,END003,END003,END005,,,,,Automatic,Siblings
E1370,END003,END003,END006,,,,,Automatic,Half-Siblings
E130,END003,END003,END006,,,,,Automatic,Children
E1311,END003,END003,END006,NVS013,,,,Direct,
E1363,END003,END003,END006,,,,,Automatic,Children
E512,END007,END007,,,,,,Direct,
E538,END007,END007,,,,,,Direct,
E58,END007,END007,,,,,,Direct,
E54,END007,END007,,,,,,Direct,
E611,END007,END007,,,,,,Direct,
E639,END007,END007,,,,,,Direct,
E519,END007,END007,,,,,,Direct,
E638,END007,END007,,,,,,Direct,
E612,END007,END007,,,,,,Direct,
E618,END007,END007,,,,,,Direct,
E631,END007,END007,,,,,,Direct,
E559,END007,END007,,,,,,Direct,
E46,END008,END008,,,,,,Direct,
E41,END008,END008,,,,,,Direct,
E43,END008,END008,,,,,,Direct,
E662,END009,END009,,,,,,Direct,
E668,END009,END009,,,,,,Direct,
E669,END009,END009,,,,,,Direct,
E781,END010,END010,,,,,,Direct,
E785,END010,END010,,,,,,Direct,
E780,END010,END010,,,,,,Direct,
E783,END010,END010,,,,,,Direct,
E871,END011,END011,,,,,,Direct,
E870,END011,END011,,,,,,Direct,
E868,END011,END011,,,,,,Automatic,Siblings
E860,END011,END011,,,,,,Direct,
E872,END011,END011,,,,,,Direct,
E875,END011,END011,,,,,,Direct,
E876,END011,END011,,,,,,Direct,
E877,END011,END011,,,,,,Automatic,Children
E878,END011,END011,,,,,,Direct,
E873,END011,END011,,,,,,Direct,
E874,END011,END011,,,,,,Direct,
E840,END012,END012,,,,,,Direct,
E841,END012,END012,,,,,,Automatic,Children
E849,END012,END012,,,,,,Direct,
E848,END012,END012,,,,,,Direct,
E222,END013,END013,,,,,,Direct,
E221,END013,END013,,,,,,Direct,
E236,END013,END013,,,,,,Direct,
E232,END013,END013,,,,,,Direct,
E230,END013,END013,,,,,,Direct,
E240,END013,END013,,,,,,Direct,
E237,END013,END013,,,,,,Direct,
E890,END014,END001,END014,,,,,Direct,
E893,END014,END014,,,,,,Direct,
E892,END014,END014,,,,,,Direct,
E274,END015,END015,,,,,,Automatic,Children
E162,END015,END015,,,,,,Direct,
E272,END015,END015,,,,,,Direct,
E161,END015,END015,,,,,,Direct,
E209,END015,END015,,,,,,Direct,
E260,END015,END015,,,,,,Automatic,Children
E213,END015,END015,,,,,,Direct,
E210,END015,END015,,,,,,Direct,
E268,END015,END015,,,,,,Automatic,Children
E163,END015,END015,,,,,,Direct,
E200,END015,END015,,,,,,Direct,
E208,END015,END015,,,,,,Direct,
E212,END015,END015,,,,,,Direct,
E271,END015,END015,,,,,,Direct,
E249,END015,END015,,,,,,Direct,
E250,END015,END015,,,,,,Direct,
E291,END015,END015,,,,,,Direct,
E243,END015,END015,,,,,,Direct,
E248,END015,END015,,,,,,Direct,
E211,END015,END015,,,,,,Direct,
E340,END015,END015,,,,,,Direct,
E278,END015,END015,,,,,,Direct,
E275,END015,END015,,,,,,Direct,
E279,END015,END015,,,,,,Direct,
E835,END016,END016,,,,,,Automatic,Children
E850,END016,END016,,,,,,Direct,
E834,END016,END016,,,,,,Automatic,Children
E710,END016,END016,,,,,,Direct,
E853,END016,END016,,,,,,Direct,
E854,END016,END016,,,,,,Direct,
E833,END016,END016,,,,,,Automatic,Children
E8318,END016,END016,,,,,,Automatic,Siblings
E802,END016,END016,,,,,,Automatic,Children
E804,END016,END016,,,,,,Direct,
E8888,END016,END016,,,,,,Automatic,Siblings
E830,END016,END016,,,,,,Automatic,Children
E8310,END016,END016,,,,,,Direct,
E701,END016,END016,,,,,,Direct,
E711,END016,END016,,,,,,Automatic,Children
E65,END016,END016,,,,,,Direct,
E806,END016,END016,,,,,,Direct,
E8880,END016,END016,,,,,,Automatic,Siblings
E807,END016,END016,,,,,,Direct,
E880,END016,END016,,,,,,Automatic,Children
E858,END016,END016,,,,,,Direct,
E90,END016,END016,,,,,,Manual,
E881,END016,END016,,,,,,Direct,
E755,END016,END016,,,,,,Direct,
E722,END016,END016,,,,,,Automatic,Children
E889,END016,END016,,,,,,Direct,
E740,END016,END016,,,,,,Automatic,Children
E771,END016,END016,,,,,,Direct,
E859,END016,END016,,,,,,Direct,
E789,END016,END016,,,,,,Direct,
E752,END016,END016,,,,,,Automatic,Children
E720,END016,END016,,,,,,Automatic,Children
E838,END016,END016,,,,,,Automatic,Children
E721,END016,END016,,,,,,Automatic,Children
E725,END016,END016,,,,,,Automatic,Children
H131,EYE001,EYE001,,,,,,Automatic,Extended Family
H160,EYE001,EYE001,,,,,,Automatic,Children
B309,EYE001,EYE001,INF008,,,,,Direct,
H018,EYE001,EYE001,EYE008,,,,,Direct,
H192,EYE001,EYE001,,,,,,Automatic,Extended Family
H010,EYE001,EYE001,,,,,,Automatic,Children
H191,EYE001,EYE001,,,,,,Automatic,Extended Family
H021,EYE001,EYE001,EYE008,,,,,Automatic,Children
H150,EYE001,EYE001,EYE004,,,,,Automatic,Children
H163,EYE001,EYE001,,,,,,Automatic,Children
H000,EYE001,EYE001,,,,,,Automatic,Children
H109,EYE001,EYE001,,,,,,Direct,
H102,EYE001,EYE001,,,,,,Automatic,Children
H188,EYE001,EYE001,,,,,,Automatic,Children
B301,EYE001,EYE001,INF008,,,,,Direct,
H108,EYE001,EYE001,,,,,,Automatic,Children
H031,EYE001,EYE008,EYE001,,,,,Semi-automatic,Distant
H181,EYE001,EYE001,,,,,,Automatic,Children
H113,EYE001,EYE001,,,,,,Automatic,Children
H269,EYE002,EYE002,,,,,,Direct,
H402,EYE003,EYE003,,,,,,Automatic,Children
H420,EYE003,EYE003,,,,,,Automatic,Parents
H409,EYE003,EYE003,,,,,,Direct,
H400,EYE003,EYE003,,,,,,Automatic,Children
H208,EYE004,EYE004,,,,,,Automatic,Children
H209,EYE004,EYE004,,,,,,Direct,
H201,EYE004,EYE004,,,,,,Automatic,Children
H440,EYE004,EYE004,,,,,,Automatic,Children
H441,EYE004,EYE004,,,,,,Automatic,Children
H309,EYE004,EYE004,EYE005,,,,,Automatic,Children
H308,EYE004,EYE004,EYE005,,,,,Automatic,Children
H341,EYE005,EYE005,,,,,,Automatic,Children
H350,EYE005,EYE005,,,,,,Automatic,Children
H431,EYE005,EYE005,,,,,,Automatic,Children
H320,EYE005,EYE005,,,,,,Automatic,Parents
H433,EYE005,EYE005,,,,,,Automatic,Children
H349,EYE005,EYE005,,,,,,Direct,
H342,EYE005,EYE005,,,,,,Automatic,Children
H438,EYE005,EYE005,,,,,,Automatic,Children
H348,EYE005,EYE005,,,,,,Automatic,Children
H360,EYE005,EYE005,,,,,,Automatic,Parents
H359,EYE005,EYE005,,,,,,Direct,
H313,EYE005,EYE005,,,,,,Automatic,Children
H340,EYE005,EYE005,,,,,,Automatic,Children
H353,EYE005,EYE005,,,,,,Automatic,Children
H332,EYE005,EYE005,,,,,,Automatic,Children
H335,EYE005,EYE005,,,,,,Automatic,Siblings
H470,EYE006,EYE006,,,,,,Automatic,Children
H490,EYE006,EYE006,EYE007,,,,,Automatic,Children
H471,EYE006,EYE006,,,,,,Automatic,Children
H46,EYE006,EYE006,,,,,,Automatic,Children
H492,EYE006,EYE006,EYE007,,,,,Automatic,Children
H518,EYE006,EYE006,,,,,,Direct,
H512,EYE006,EYE006,,,,,,Automatic,Children
H498,EYE006,EYE006,EYE007,,,,,Automatic,Children
H473,EYE006,EYE006,,,,,,Automatic,Children
H491,EYE006,EYE006,EYE007,,,,,Automatic,Children
H499,EYE006,EYE006,EYE007,,,,,Direct,
H494,EYE006,EYE006,EYE007,,,,,Automatic,Children
H477,EYE006,EYE006,,,,,,Automatic,Siblings
H481,EYE006,EYE006,,,,,,Semi-automatic,Distant
H493,EYE006,EYE006,EYE007,,,,,Automatic,Children
H505,EYE007,EYE007,,,,,,Automatic,Children
H501,EYE007,EYE007,,,,,,Automatic,Children
H500,EYE007,EYE007,,,,,,Automatic,Children
H509,EYE007,EYE007,,,,,,Direct,
H050,EYE008,EYE008,,,,,,Automatic,Children
H052,EYE008,EYE008,,,,,,Automatic,Children
H043,EYE008,EYE008,,,,,,Automatic,Children
H062,EYE008,EYE008,,,,,,Semi-automatic,Distant
H051,EYE008,EYE008,,,,,,Automatic,Children
H027,EYE008,EYE008,,,,,,Automatic,Children
H024,EYE008,EYE008,,,,,,Automatic,Children
H040,EYE008,EYE008,,,,,,Automatic,Children
H525,EYE009,EYE009,,,,,,Automatic,Children
H532,EYE010,EYE010,,,,,,Direct,
H538,EYE010,EYE010,,,,,,Direct,
H531,EYE010,EYE010,,,,,,Automatic,Children
H534,EYE010,EYE010,,,,,,Automatic,Children
H530,EYE010,EYE010,,,,,,Automatic,Children
H539,EYE010,EYE010,,,,,,Direct,
H540,EYE010,EYE010,,,,,,Direct,
H533,EYE010,EYE010,,,,,,Automatic,Children
H545,EYE010,EYE010,,,,,,Automatic,Children
H544,EYE010,EYE010,,,,,,Automatic,Children
H542,EYE010,EYE010,,,,,,Direct,
H546,EYE010,EYE010,,,,,,Automatic,Children
H549,EYE010,EYE010,,,,,,Automatic,Siblings
H588,EYE012,EYE012,,,,,,Semi-automatic,Distant
H571,EYE012,EYE012,,,,,,Automatic,Children
H510,EYE012,EYE012,,,,,,Direct,
H570,EYE012,EYE012,,,,,,Automatic,Children
H55,EYE012,EYE012,,,,,,Automatic,Children
H215,EYE012,EYE012,,,,,,Automatic,Children
H211,EYE012,EYE012,,,,,,Automatic,Children
H511,EYE012,EYE012,,,,,,Automatic,Children
H488,EYE012,EYE012,,,,,,Semi-automatic,Distant
Z033,FAC003,FAC003,,,,,,Automatic,Siblings
Z035,FAC003,FAC003,,,,,,Automatic,Siblings
Z038,FAC003,FAC003,,,,,,Automatic,Children
Z034,FAC003,FAC003,,,,,,Automatic,Siblings
Z039,FAC003,FAC003,,,,,,Automatic,Siblings
Z041,FAC003,FAC003,,,,,,Direct,
